country,driving,walking,transit,date,baseflag,mean_mobility,weekday,weekno,cutoff_mean_mobility
Russian Federation,57.54,46.66,,08/04/2020,,52.1,4,14,71.1875
Russian Federation,59.5,48.55,,09/04/2020,,54.025,5,14,71.1875
Russian Federation,62.77,49.91,,10/04/2020,,56.34,6,14,71.1875
Russian Federation,55.68,44.62,,11/04/2020,,50.15,7,14,71.1875
Russian Federation,55.92,43.06,,12/04/2020,,49.49,1,15,71.1875
Russian Federation,59.94,49.81,,13/04/2020,,54.875,2,15,71.1875
Russian Federation,61.43,46.97,,14/04/2020,,54.2,3,15,71.1875
Russian Federation,59.61,46.52,,15/04/2020,,53.065,4,15,71.1875
Russian Federation,58.43,45.2,,16/04/2020,,51.815,5,15,71.1875
Russian Federation,60.45,47.28,,17/04/2020,,53.865,6,15,71.1875
Russian Federation,52.15,42.35,,18/04/2020,,47.25,7,15,71.1875
Russian Federation,50.24,40.16,,19/04/2020,,45.2,1,16,71.1875
Russian Federation,58.62,47.24,,20/04/2020,,52.93,2,16,71.1875
Russian Federation,60.48,48.33,,21/04/2020,,54.405,3,16,71.1875
Russian Federation,60.61,47.84,,22/04/2020,,54.225,4,16,71.1875
Russian Federation,61.54,48.95,,23/04/2020,,55.245,5,16,71.1875
Russian Federation,64.28,50.71,,24/04/2020,,57.495,6,16,71.1875
Russian Federation,58.11,46.9,,25/04/2020,,52.505,7,16,71.1875
Russian Federation,58.5,46.99,,26/04/2020,,52.745,1,17,71.1875
Russian Federation,64.88,50.97,,27/04/2020,,57.925,2,17,71.1875
Russian Federation,67.19,52.59,,28/04/2020,,59.89,3,17,71.1875
Russian Federation,70.31,54.12,,29/04/2020,,62.215,4,17,71.1875
Russian Federation,77.78,58.16,,30/04/2020,,67.97,5,17,71.1875
Russian Federation,67.56,54.03,,01/05/2020,,60.795,6,17,71.1875
Russian Federation,63.76,52.86,,02/05/2020,,58.31,7,17,71.1875
Russian Federation,62.77,51.28,,03/05/2020,,57.025,1,18,71.1875
Russian Federation,66.26,54.75,,04/05/2020,,60.505,2,18,71.1875
Russian Federation,70.62,58.21,,05/05/2020,,64.415,3,18,71.1875
Russian Federation,71.43,58.7,,06/05/2020,,65.065,4,18,71.1875
Russian Federation,73.71,61.36,,07/05/2020,,67.535,5,18,71.1875
Russian Federation,76.36,61.07,,08/05/2020,,68.715,6,18,71.1875
Russian Federation,63.17,53.51,,09/05/2020,,58.34,7,18,71.1875
Russian Federation,66.75,54.54,,10/05/2020,,60.645,1,19,71.1875
Russian Federation,,,,11/05/2020,,,2,19,71.1875
Russian Federation,,,,12/05/2020,,,3,19,71.1875
Russian Federation,79.54,65.52,,13/05/2020,,72.53,4,19,71.1875
Russian Federation,81.21,66.57,,14/05/2020,,73.89,5,19,71.1875
Russian Federation,87.33,69.77,,15/05/2020,,78.55,6,19,71.1875
Russian Federation,78.65,63.91,,16/05/2020,,71.28,7,19,71.1875
Russian Federation,78.27,63.37,,17/05/2020,,70.82,1,20,71.1875
Russian Federation,83.07,69.13,,18/05/2020,,76.1,2,20,71.1875
Russian Federation,85.67,71.07,,19/05/2020,,78.37,3,20,71.1875
Russian Federation,86.02,70.35,,20/05/2020,,78.185,4,20,71.1875
Russian Federation,85.9,68.9,,21/05/2020,,77.4,5,20,71.1875
Russian Federation,91.96,71.52,,22/05/2020,,81.74,6,20,71.1875
Russian Federation,83.19,67.45,,23/05/2020,,75.32,7,20,71.1875
Russian Federation,84.78,69.03,,24/05/2020,,76.905,1,21,71.1875
Russian Federation,91.02,81.37,,25/05/2020,,86.195,2,21,71.1875
Russian Federation,94.03,84.6,,26/05/2020,,89.315,3,21,71.1875
Russian Federation,96.98,86.78,,27/05/2020,,91.88,4,21,71.1875
Russian Federation,98.53,87.23,,28/05/2020,,92.88,5,21,71.1875
Russian Federation,106.26,80.53,,29/05/2020,,93.395,6,21,71.1875
Russian Federation,98.79,82.78,,30/05/2020,,90.785,7,21,71.1875
Russian Federation,96.56,71.9,,31/05/2020,,84.23,1,22,71.1875
Russian Federation,102.26,85.98,,01/06/2020,,94.12,2,22,71.1875
Russian Federation,102.86,88.34,,02/06/2020,,95.6,3,22,71.1875
Russian Federation,104.3,90.61,,03/06/2020,,97.455,4,22,71.1875
Russian Federation,105.53,89.49,,04/06/2020,,97.51,5,22,71.1875
Russian Federation,115.79,90.53,,05/06/2020,,103.16,6,22,71.1875
Russian Federation,105.88,92.86,,06/06/2020,,99.37,7,22,71.1875
Russian Federation,108.24,96.71,,07/06/2020,,102.475,1,23,71.1875
Russian Federation,114.54,108.15,,08/06/2020,,111.345,2,23,71.1875
Russian Federation,119.95,111.71,,09/06/2020,,115.83,3,23,71.1875
Russian Federation,125.37,110.41,,10/06/2020,,117.89,4,23,71.1875
Russian Federation,142.95,114.33,,11/06/2020,,128.64,5,23,71.1875
Russian Federation,121.4,100.83,,12/06/2020,,111.115,6,23,71.1875
Russian Federation,112.66,97.64,,13/06/2020,,105.15,7,23,71.1875
Russian Federation,129.73,107.9,,14/06/2020,,118.815,1,24,71.1875
Saudi Arabia,100,100,,13/01/2020,1,100,2,2,69.8155
Saudi Arabia,99.96,98.89,,14/01/2020,,99.425,3,2,69.8155
Saudi Arabia,97.57,95.7,,15/01/2020,,96.635,4,2,69.8155
Saudi Arabia,100.88,97.9,,16/01/2020,,99.39,5,2,69.8155
Saudi Arabia,98.07,95.85,,17/01/2020,,96.96,6,2,69.8155
Saudi Arabia,83.17,85.63,,18/01/2020,,84.4,7,2,69.8155
Saudi Arabia,74.13,76.35,,19/01/2020,,75.24,1,3,69.8155
Saudi Arabia,74.99,80.04,,20/01/2020,,77.515,2,3,69.8155
Saudi Arabia,76.08,78.2,,21/01/2020,,77.14,3,3,69.8155
Saudi Arabia,78.25,78.56,,22/01/2020,,78.405,4,3,69.8155
Saudi Arabia,90.34,87.54,,23/01/2020,,88.94,5,3,69.8155
Saudi Arabia,92.76,89.36,,24/01/2020,,91.06,6,3,69.8155
Saudi Arabia,76.29,77.5,,25/01/2020,,76.895,7,3,69.8155
Saudi Arabia,72.21,73.48,,26/01/2020,,72.845,1,4,69.8155
Saudi Arabia,82.43,83.61,,27/01/2020,,83.02,2,4,69.8155
Saudi Arabia,82.12,82.07,,28/01/2020,,82.095,3,4,69.8155
Saudi Arabia,87.18,86.34,,29/01/2020,,86.76,4,4,69.8155
Saudi Arabia,110.78,102.32,,30/01/2020,,106.55,5,4,69.8155
Saudi Arabia,113.37,106.94,,31/01/2020,,110.155,6,4,69.8155
Saudi Arabia,86.9,88.3,,01/02/2020,,87.6,7,4,69.8155
Saudi Arabia,79.03,81.7,,02/02/2020,,80.365,1,5,69.8155
Saudi Arabia,80.53,81.35,,03/02/2020,,80.94,2,5,69.8155
Saudi Arabia,82.08,81.53,,04/02/2020,,81.805,3,5,69.8155
Saudi Arabia,86.23,82.88,,05/02/2020,,84.555,4,5,69.8155
Saudi Arabia,109.87,101.32,,06/02/2020,,105.595,5,5,69.8155
Saudi Arabia,117.25,110.23,,07/02/2020,,113.74,6,5,69.8155
Saudi Arabia,88.62,92.78,,08/02/2020,,90.7,7,5,69.8155
Saudi Arabia,80.81,82.59,,09/02/2020,,81.7,1,6,69.8155
Saudi Arabia,82.96,84.58,,10/02/2020,,83.77,2,6,69.8155
Saudi Arabia,83.03,85.17,,11/02/2020,,84.1,3,6,69.8155
Saudi Arabia,88.06,88.39,,12/02/2020,,88.225,4,6,69.8155
Saudi Arabia,107.56,101.21,,13/02/2020,,104.385,5,6,69.8155
Saudi Arabia,110.57,102.07,,14/02/2020,,106.32,6,6,69.8155
Saudi Arabia,85.45,84.86,,15/02/2020,,85.155,7,6,69.8155
Saudi Arabia,76.86,77.54,,16/02/2020,,77.2,1,7,69.8155
Saudi Arabia,79.12,79.96,,17/02/2020,,79.54,2,7,69.8155
Saudi Arabia,78.7,76.02,,18/02/2020,,77.36,3,7,69.8155
Saudi Arabia,83.82,83.26,,19/02/2020,,83.54,4,7,69.8155
Saudi Arabia,105.19,98.51,,20/02/2020,,101.85,5,7,69.8155
Saudi Arabia,109.71,101.85,,21/02/2020,,105.78,6,7,69.8155
Saudi Arabia,82.14,81.05,,22/02/2020,,81.595,7,7,69.8155
Saudi Arabia,76.5,74.89,,23/02/2020,,75.695,1,8,69.8155
Saudi Arabia,77.67,76.1,,24/02/2020,,76.885,2,8,69.8155
Saudi Arabia,79.43,79.83,,25/02/2020,,79.63,3,8,69.8155
Saudi Arabia,86.19,82.42,,26/02/2020,,84.305,4,8,69.8155
Saudi Arabia,114.36,109.9,,27/02/2020,,112.13,5,8,69.8155
Saudi Arabia,124.63,117.13,,28/02/2020,,120.88,6,8,69.8155
Saudi Arabia,89.83,92.4,,29/02/2020,,91.115,7,8,69.8155
Saudi Arabia,82.2,84.1,,01/03/2020,,83.15,1,9,69.8155
Saudi Arabia,82.18,82.57,,02/03/2020,,82.375,2,9,69.8155
Saudi Arabia,84.53,82.65,,03/03/2020,,83.59,3,9,69.8155
Saudi Arabia,87.61,82.96,,04/03/2020,,85.285,4,9,69.8155
Saudi Arabia,112.35,104.87,,05/03/2020,,108.61,5,9,69.8155
Saudi Arabia,115.64,107.1,,06/03/2020,,111.37,6,9,69.8155
Saudi Arabia,84.32,83.46,,07/03/2020,,83.89,7,9,69.8155
Saudi Arabia,73.81,74.9,,08/03/2020,,74.355,1,10,69.8155
Saudi Arabia,81.75,85.73,,09/03/2020,,83.74,2,10,69.8155
Saudi Arabia,87.86,88.09,,10/03/2020,,87.975,3,10,69.8155
Saudi Arabia,90.62,87.08,,11/03/2020,,88.85,4,10,69.8155
Saudi Arabia,95.18,90.06,,12/03/2020,,92.62,5,10,69.8155
Saudi Arabia,91.31,90.87,,13/03/2020,,91.09,6,10,69.8155
Saudi Arabia,76.18,75.64,,14/03/2020,,75.91,7,10,69.8155
Saudi Arabia,68.53,69.54,,15/03/2020,,69.035,1,11,69.8155
Saudi Arabia,64.75,66.75,,16/03/2020,,65.75,2,11,69.8155
Saudi Arabia,62.61,66.14,,17/03/2020,,64.375,3,11,69.8155
Saudi Arabia,62.68,65.63,,18/03/2020,,64.155,4,11,69.8155
Saudi Arabia,63.68,65.29,,19/03/2020,,64.485,5,11,69.8155
Saudi Arabia,59.74,63.19,,20/03/2020,,61.465,6,11,69.8155
Saudi Arabia,49.4,53.92,,21/03/2020,,51.66,7,11,69.8155
Saudi Arabia,44.73,49.86,,22/03/2020,,47.295,1,12,69.8155
Saudi Arabia,35.69,44.36,,23/03/2020,,40.025,2,12,69.8155
Saudi Arabia,38.86,46.01,,24/03/2020,,42.435,3,12,69.8155
Saudi Arabia,41.65,48.52,,25/03/2020,,45.085,4,12,69.8155
Saudi Arabia,42.49,51.02,,26/03/2020,,46.755,5,12,69.8155
Saudi Arabia,40.76,49.64,,27/03/2020,,45.2,6,12,69.8155
Saudi Arabia,41.49,49.35,,28/03/2020,,45.42,7,12,69.8155
Saudi Arabia,40.97,47.97,,29/03/2020,,44.47,1,13,69.8155
Saudi Arabia,42,52.41,,30/03/2020,,47.205,2,13,69.8155
Saudi Arabia,41.13,48.56,,31/03/2020,,44.845,3,13,69.8155
Saudi Arabia,42.77,50.36,,01/04/2020,,46.565,4,13,69.8155
Saudi Arabia,41.52,47.96,,02/04/2020,,44.74,5,13,69.8155
Saudi Arabia,40.67,48.54,,03/04/2020,,44.605,6,13,69.8155
Saudi Arabia,42.22,49.61,,04/04/2020,,45.915,7,13,69.8155
Saudi Arabia,42.68,49.92,,05/04/2020,,46.3,1,14,69.8155
Saudi Arabia,40.41,47.56,,06/04/2020,,43.985,2,14,69.8155
Saudi Arabia,38.64,49.96,,07/04/2020,,44.3,3,14,69.8155
Saudi Arabia,41.62,63.08,,08/04/2020,,52.35,4,14,69.8155
Saudi Arabia,39.81,51.94,,09/04/2020,,45.875,5,14,69.8155
Saudi Arabia,40.22,49.24,,10/04/2020,,44.73,6,14,69.8155
Saudi Arabia,41.6,48.47,,11/04/2020,,45.035,7,14,69.8155
Saudi Arabia,43.19,52.25,,12/04/2020,,47.72,1,15,69.8155
Saudi Arabia,40.3,49.08,,13/04/2020,,44.69,2,15,69.8155
Saudi Arabia,40.43,47.09,,14/04/2020,,43.76,3,15,69.8155
Saudi Arabia,40.98,50.34,,15/04/2020,,45.66,4,15,69.8155
Saudi Arabia,38.23,47.45,,16/04/2020,,42.84,5,15,69.8155
Saudi Arabia,38.76,45.69,,17/04/2020,,42.225,6,15,69.8155
Saudi Arabia,40.04,47.41,,18/04/2020,,43.725,7,15,69.8155
Saudi Arabia,41.83,49.09,,19/04/2020,,45.46,1,16,69.8155
Saudi Arabia,43.09,49.97,,20/04/2020,,46.53,2,16,69.8155
Saudi Arabia,42.77,49.52,,21/04/2020,,46.145,3,16,69.8155
Saudi Arabia,44.63,53.35,,22/04/2020,,48.99,4,16,69.8155
Saudi Arabia,39.31,51.35,,23/04/2020,,45.33,5,16,69.8155
Saudi Arabia,31.79,41.53,,24/04/2020,,36.66,6,16,69.8155
Saudi Arabia,33.99,42.74,,25/04/2020,,38.365,7,16,69.8155
Saudi Arabia,37.79,44.04,,26/04/2020,,40.915,1,17,69.8155
Saudi Arabia,42.28,52.28,,27/04/2020,,47.28,2,17,69.8155
Saudi Arabia,44.47,53.22,,28/04/2020,,48.845,3,17,69.8155
Saudi Arabia,46.03,54.36,,29/04/2020,,50.195,4,17,69.8155
Saudi Arabia,45.05,51.32,,30/04/2020,,48.185,5,17,69.8155
Saudi Arabia,46.95,54.35,,01/05/2020,,50.65,6,17,69.8155
Saudi Arabia,46.68,54.13,,02/05/2020,,50.405,7,17,69.8155
Saudi Arabia,46.27,53.21,,03/05/2020,,49.74,1,18,69.8155
Saudi Arabia,48.64,57.91,,04/05/2020,,53.275,2,18,69.8155
Saudi Arabia,47.57,54.69,,05/05/2020,,51.13,3,18,69.8155
Saudi Arabia,49.58,55.73,,06/05/2020,,52.655,4,18,69.8155
Saudi Arabia,48.17,56.38,,07/05/2020,,52.275,5,18,69.8155
Saudi Arabia,45.18,52.96,,08/05/2020,,49.07,6,18,69.8155
Saudi Arabia,49.64,58.86,,09/05/2020,,54.25,7,18,69.8155
Saudi Arabia,51.41,59.07,,10/05/2020,,55.24,1,19,69.8155
Saudi Arabia,,,,11/05/2020,,,2,19,69.8155
Saudi Arabia,,,,12/05/2020,,,3,19,69.8155
Saudi Arabia,52.31,60.18,,13/05/2020,,56.245,4,19,69.8155
Saudi Arabia,52.5,60.38,,14/05/2020,,56.44,5,19,69.8155
Saudi Arabia,48.82,59.4,,15/05/2020,,54.11,6,19,69.8155
Saudi Arabia,52.13,61.23,,16/05/2020,,56.68,7,19,69.8155
Saudi Arabia,54.13,61.55,,17/05/2020,,57.84,1,20,69.8155
Saudi Arabia,55.87,61.07,,18/05/2020,,58.47,2,20,69.8155
Saudi Arabia,56.46,63.99,,19/05/2020,,60.225,3,20,69.8155
Saudi Arabia,60.54,67.6,,20/05/2020,,64.07,4,20,69.8155
Saudi Arabia,64.94,68.16,,21/05/2020,,66.55,5,20,69.8155
Saudi Arabia,58.92,65.03,,22/05/2020,,61.975,6,20,69.8155
Saudi Arabia,36.79,47.59,,23/05/2020,,42.19,7,20,69.8155
Saudi Arabia,34.72,50.04,,24/05/2020,,42.38,1,21,69.8155
Saudi Arabia,40.03,54.02,,25/05/2020,,47.025,2,21,69.8155
Saudi Arabia,40.68,56.51,,26/05/2020,,48.595,3,21,69.8155
Saudi Arabia,57.49,71.6,,27/05/2020,,64.545,4,21,69.8155
Saudi Arabia,66.68,76.46,,28/05/2020,,71.57,5,21,69.8155
Saudi Arabia,66.65,75.02,,29/05/2020,,70.835,6,21,69.8155
Saudi Arabia,67.57,75.01,,30/05/2020,,71.29,7,21,69.8155
Saudi Arabia,82.78,89.28,,31/05/2020,,86.03,1,22,69.8155
Saudi Arabia,82.47,86.29,,01/06/2020,,84.38,2,22,69.8155
Saudi Arabia,82.66,85.5,,02/06/2020,,84.08,3,22,69.8155
Saudi Arabia,82.88,82.89,,03/06/2020,,82.885,4,22,69.8155
Saudi Arabia,78.48,84.66,,04/06/2020,,81.57,5,22,69.8155
Saudi Arabia,77.33,81.34,,05/06/2020,,79.335,6,22,69.8155
Saudi Arabia,75.45,78.62,,06/06/2020,,77.035,7,22,69.8155
Saudi Arabia,76.37,80.39,,07/06/2020,,78.38,1,23,69.8155
Saudi Arabia,73.81,76.93,,08/06/2020,,75.37,2,23,69.8155
Saudi Arabia,74.31,79.37,,09/06/2020,,76.84,3,23,69.8155
Saudi Arabia,77.18,78.72,,10/06/2020,,77.95,4,23,69.8155
Saudi Arabia,75.3,78.98,,11/06/2020,,77.14,5,23,69.8155
Saudi Arabia,75.04,79.64,,12/06/2020,,77.34,6,23,69.8155
Saudi Arabia,75.04,77.44,,13/06/2020,,76.24,7,23,69.8155
Saudi Arabia,74.69,78.15,,14/06/2020,,76.42,1,24,69.8155
Serbia,100,100,,13/01/2020,1,100,2,2,59.6065
Serbia,92.27,90.46,,14/01/2020,,91.365,3,2,59.6065
Serbia,100.9,93.49,,15/01/2020,,97.195,4,2,59.6065
Serbia,97.59,96.7,,16/01/2020,,97.145,5,2,59.6065
Serbia,106.79,108.13,,17/01/2020,,107.46,6,2,59.6065
Serbia,108.43,113.43,,18/01/2020,,110.93,7,2,59.6065
Serbia,95.39,79.56,,19/01/2020,,87.475,1,3,59.6065
Serbia,90.05,91.82,,20/01/2020,,90.935,2,3,59.6065
Serbia,93.26,96.72,,21/01/2020,,94.99,3,3,59.6065
Serbia,90.87,100.02,,22/01/2020,,95.445,4,3,59.6065
Serbia,91.91,102.75,,23/01/2020,,97.33,5,3,59.6065
Serbia,101.85,114.24,,24/01/2020,,108.045,6,3,59.6065
Serbia,103.84,117.3,,25/01/2020,,110.57,7,3,59.6065
Serbia,98.02,96.79,,26/01/2020,,97.405,1,4,59.6065
Serbia,91.87,99.6,,27/01/2020,,95.735,2,4,59.6065
Serbia,88.23,98.62,,28/01/2020,,93.425,3,4,59.6065
Serbia,90.02,98.94,,29/01/2020,,94.48,4,4,59.6065
Serbia,90.26,104.62,,30/01/2020,,97.44,5,4,59.6065
Serbia,99.97,113.15,,31/01/2020,,106.56,6,4,59.6065
Serbia,110.43,128.07,,01/02/2020,,119.25,7,4,59.6065
Serbia,100.38,102,,02/02/2020,,101.19,1,5,59.6065
Serbia,91.19,104.57,,03/02/2020,,97.88,2,5,59.6065
Serbia,90.47,95.38,,04/02/2020,,92.925,3,5,59.6065
Serbia,88.18,88.06,,05/02/2020,,88.12,4,5,59.6065
Serbia,91.08,94.35,,06/02/2020,,92.715,5,5,59.6065
Serbia,101.36,111.1,,07/02/2020,,106.23,6,5,59.6065
Serbia,107.92,113.83,,08/02/2020,,110.875,7,5,59.6065
Serbia,103.15,91.38,,09/02/2020,,97.265,1,6,59.6065
Serbia,93.28,94.44,,10/02/2020,,93.86,2,6,59.6065
Serbia,92.82,92.15,,11/02/2020,,92.485,3,6,59.6065
Serbia,96.5,101.14,,12/02/2020,,98.82,4,6,59.6065
Serbia,101.03,104.88,,13/02/2020,,102.955,5,6,59.6065
Serbia,124.44,125.65,,14/02/2020,,125.045,6,6,59.6065
Serbia,121,119.63,,15/02/2020,,120.315,7,6,59.6065
Serbia,113.23,99.16,,16/02/2020,,106.195,1,7,59.6065
Serbia,112.67,97.27,,17/02/2020,,104.97,2,7,59.6065
Serbia,95.3,98.22,,18/02/2020,,96.76,3,7,59.6065
Serbia,98.57,109.34,,19/02/2020,,103.955,4,7,59.6065
Serbia,100.69,110.2,,20/02/2020,,105.445,5,7,59.6065
Serbia,113.03,114.46,,21/02/2020,,113.745,6,7,59.6065
Serbia,118.52,116.93,,22/02/2020,,117.725,7,7,59.6065
Serbia,105.11,87.45,,23/02/2020,,96.28,1,8,59.6065
Serbia,89.74,101.41,,24/02/2020,,95.575,2,8,59.6065
Serbia,91.5,101.01,,25/02/2020,,96.255,3,8,59.6065
Serbia,89.75,93.47,,26/02/2020,,91.61,4,8,59.6065
Serbia,92.49,93.43,,27/02/2020,,92.96,5,8,59.6065
Serbia,104.89,107.63,,28/02/2020,,106.26,6,8,59.6065
Serbia,111.59,142.25,,29/02/2020,,126.92,7,8,59.6065
Serbia,106.27,99.91,,01/03/2020,,103.09,1,9,59.6065
Serbia,90.39,105.54,,02/03/2020,,97.965,2,9,59.6065
Serbia,89.5,91.65,,03/03/2020,,90.575,3,9,59.6065
Serbia,90.03,99.45,,04/03/2020,,94.74,4,9,59.6065
Serbia,91.33,106.81,,05/03/2020,,99.07,5,9,59.6065
Serbia,104.78,113.19,,06/03/2020,,108.985,6,9,59.6065
Serbia,114.25,118.53,,07/03/2020,,116.39,7,9,59.6065
Serbia,98.59,78.41,,08/03/2020,,88.5,1,10,59.6065
Serbia,87.83,101.65,,09/03/2020,,94.74,2,10,59.6065
Serbia,83.48,92.06,,10/03/2020,,87.77,3,10,59.6065
Serbia,73.01,86.79,,11/03/2020,,79.9,4,10,59.6065
Serbia,71.31,84.66,,12/03/2020,,77.985,5,10,59.6065
Serbia,71.06,78.15,,13/03/2020,,74.605,6,10,59.6065
Serbia,62.42,63.84,,14/03/2020,,63.13,7,10,59.6065
Serbia,51.57,44.41,,15/03/2020,,47.99,1,11,59.6065
Serbia,43.66,38.01,,16/03/2020,,40.835,2,11,59.6065
Serbia,39,38.14,,17/03/2020,,38.57,3,11,59.6065
Serbia,35.23,32.62,,18/03/2020,,33.925,4,11,59.6065
Serbia,33.87,31.61,,19/03/2020,,32.74,5,11,59.6065
Serbia,37.22,30.14,,20/03/2020,,33.68,6,11,59.6065
Serbia,32.35,29.96,,21/03/2020,,31.155,7,11,59.6065
Serbia,25.81,21.39,,22/03/2020,,23.6,1,12,59.6065
Serbia,26.17,22.58,,23/03/2020,,24.375,2,12,59.6065
Serbia,23.14,19.78,,24/03/2020,,21.46,3,12,59.6065
Serbia,23.38,17.85,,25/03/2020,,20.615,4,12,59.6065
Serbia,25.31,19.13,,26/03/2020,,22.22,5,12,59.6065
Serbia,26.92,23.96,,27/03/2020,,25.44,6,12,59.6065
Serbia,27.23,25.08,,28/03/2020,,26.155,7,12,59.6065
Serbia,22.52,22.16,,29/03/2020,,22.34,1,13,59.6065
Serbia,28.36,23.5,,30/03/2020,,25.93,2,13,59.6065
Serbia,29.01,25.72,,31/03/2020,,27.365,3,13,59.6065
Serbia,28.98,24.38,,01/04/2020,,26.68,4,13,59.6065
Serbia,27.62,27.68,,02/04/2020,,27.65,5,13,59.6065
Serbia,30.62,27.92,,03/04/2020,,29.27,6,13,59.6065
Serbia,21.55,21.41,,04/04/2020,,21.48,7,13,59.6065
Serbia,22.06,18.6,,05/04/2020,,20.33,1,14,59.6065
Serbia,30.2,27.37,,06/04/2020,,28.785,2,14,59.6065
Serbia,29.53,27.79,,07/04/2020,,28.66,3,14,59.6065
Serbia,29.47,23.41,,08/04/2020,,26.44,4,14,59.6065
Serbia,32.63,27.9,,09/04/2020,,30.265,5,14,59.6065
Serbia,31.3,26.71,,10/04/2020,,29.005,6,14,59.6065
Serbia,20.49,18.73,,11/04/2020,,19.61,7,14,59.6065
Serbia,23.29,20.99,,12/04/2020,,22.14,1,15,59.6065
Serbia,35.13,31.9,,13/04/2020,,33.515,2,15,59.6065
Serbia,33.78,25.48,,14/04/2020,,29.63,3,15,59.6065
Serbia,33.71,36.89,,15/04/2020,,35.3,4,15,59.6065
Serbia,33.84,30.93,,16/04/2020,,32.385,5,15,59.6065
Serbia,28.38,27.15,,17/04/2020,,27.765,6,15,59.6065
Serbia,19.39,17.32,,18/04/2020,,18.355,7,15,59.6065
Serbia,20.08,16.2,,19/04/2020,,18.14,1,16,59.6065
Serbia,26.9,24.23,,20/04/2020,,25.565,2,16,59.6065
Serbia,42.32,39.59,,21/04/2020,,40.955,3,16,59.6065
Serbia,37.57,35.77,,22/04/2020,,36.67,4,16,59.6065
Serbia,40.24,40.12,,23/04/2020,,40.18,5,16,59.6065
Serbia,38.58,36.01,,24/04/2020,,37.295,6,16,59.6065
Serbia,21.19,18.07,,25/04/2020,,19.63,7,16,59.6065
Serbia,27.07,24.97,,26/04/2020,,26.02,1,17,59.6065
Serbia,43.5,41.68,,27/04/2020,,42.59,2,17,59.6065
Serbia,46.39,44.14,,28/04/2020,,45.265,3,17,59.6065
Serbia,45.91,40.76,,29/04/2020,,43.335,4,17,59.6065
Serbia,47.26,38.29,,30/04/2020,,42.775,5,17,59.6065
Serbia,28.29,25.46,,01/05/2020,,26.875,6,17,59.6065
Serbia,38.74,31.7,,02/05/2020,,35.22,7,17,59.6065
Serbia,44.45,40.43,,03/05/2020,,42.44,1,18,59.6065
Serbia,50.96,49.44,,04/05/2020,,50.2,2,18,59.6065
Serbia,49.45,48.85,,05/05/2020,,49.15,3,18,59.6065
Serbia,47.78,46.34,,06/05/2020,,47.06,4,18,59.6065
Serbia,58.25,53.97,,07/05/2020,,56.11,5,18,59.6065
Serbia,63.88,55.35,,08/05/2020,,59.615,6,18,59.6065
Serbia,66.94,56.61,,09/05/2020,,61.775,7,18,59.6065
Serbia,65.82,54.5,,10/05/2020,,60.16,1,19,59.6065
Serbia,,,,11/05/2020,,,2,19,59.6065
Serbia,,,,12/05/2020,,,3,19,59.6065
Serbia,59.9,62.43,,13/05/2020,,61.165,4,19,59.6065
Serbia,62.14,63.51,,14/05/2020,,62.825,5,19,59.6065
Serbia,67.87,66.04,,15/05/2020,,66.955,6,19,59.6065
Serbia,72.46,63.75,,16/05/2020,,68.105,7,19,59.6065
Serbia,63.01,50.08,,17/05/2020,,56.545,1,20,59.6065
Serbia,61.31,64.12,,18/05/2020,,62.715,2,20,59.6065
Serbia,61.09,63.97,,19/05/2020,,62.53,3,20,59.6065
Serbia,64.38,55.29,,20/05/2020,,59.835,4,20,59.6065
Serbia,72.56,73.51,,21/05/2020,,73.035,5,20,59.6065
Serbia,75.89,75.34,,22/05/2020,,75.615,6,20,59.6065
Serbia,77.76,71.4,,23/05/2020,,74.58,7,20,59.6065
Serbia,63.56,46.52,,24/05/2020,,55.04,1,21,59.6065
Serbia,72.03,65.46,,25/05/2020,,68.745,2,21,59.6065
Serbia,69.79,62.3,,26/05/2020,,66.045,3,21,59.6065
Serbia,73.14,72.9,,27/05/2020,,73.02,4,21,59.6065
Serbia,75.02,73.16,,28/05/2020,,74.09,5,21,59.6065
Serbia,80.83,77.45,,29/05/2020,,79.14,6,21,59.6065
Serbia,83.68,74.35,,30/05/2020,,79.015,7,21,59.6065
Serbia,81.35,63.9,,31/05/2020,,72.625,1,22,59.6065
Serbia,84.66,84.81,,01/06/2020,,84.735,2,22,59.6065
Serbia,87.85,92.2,,02/06/2020,,90.025,3,22,59.6065
Serbia,87.61,86.35,,03/06/2020,,86.98,4,22,59.6065
Serbia,93.38,99.21,,04/06/2020,,96.295,5,22,59.6065
Serbia,104.66,108.29,,05/06/2020,,106.475,6,22,59.6065
Serbia,112.47,107.36,,06/06/2020,,109.915,7,22,59.6065
Serbia,112.13,82.66,,07/06/2020,,97.395,1,23,59.6065
Serbia,90.34,91.91,,08/06/2020,,91.125,2,23,59.6065
Serbia,94.04,88.46,,09/06/2020,,91.25,3,23,59.6065
Serbia,99.96,95.3,,10/06/2020,,97.63,4,23,59.6065
Serbia,100.85,96.83,,11/06/2020,,98.84,5,23,59.6065
Serbia,113.18,108.68,,12/06/2020,,110.93,6,23,59.6065
Serbia,127.1,102.92,,13/06/2020,,115.01,7,23,59.6065
Serbia,119.86,84.9,,14/06/2020,,102.38,1,24,59.6065
Singapore,100,100,100,13/01/2020,1,100,2,2,62.463
Singapore,101.95,104.42,98.45,14/01/2020,,101.60666667,3,2,62.463
Singapore,103.48,104.79,96.46,15/01/2020,,101.57666667,4,2,62.463
